user_id,priority,performance
user131,4,-7.925
user132,0,-1.6294499999999998
user132,1,-0.48
user132,2,-4.22125
user132,3,-1.016
user132,4,-2.43
user133,0,-2.035
user133,1,-5.720000000000001
user133,2,-2.598181818181818
user133,3,-0.7558333333333334
user133,4,-4.726666666666667
user134,0,-2.7348333333333334
user134,1,-2.9175
user134,2,-5.92
user134,3,-4.836666666666666
user134,4,-2.7348333333333334
user135,0,0.14500000000000002
user135,1,0.41285714285714287
user135,2,-3.1755555555555555
user135,3,-3.171818181818182
user135,4,-1.45
user136,0,1.92
user136,1,-0.865
user136,2,-2.1233333333333335
user136,3,-3.7100000000000004
user136,4,-6.72
user137,0,-1.3299999999999998
user137,1,-2.714285714285714
user137,2,-1.8870588235294117
user137,3,-1.5628571428571425
user137,4,0.0
user138,0,-3.766666666666667
user138,1,-3.1266666666666665
user138,2,-4.867333333333334
user138,3,-0.34142857142857147
user138,4,-2.975
user139,0,-4.24
user139,1,-5.255
user139,2,-2.023571428571428
user139,3,0.25750000000000006
user139,4,0.0
user14,0,-0.09999999999999999
user14,1,-0.8649999999999999
user14,2,-3.428
user14,3,-2.756666666666666
user14,4,-3.643333333333333
user140,0,-0.325
user140,1,-3.5
user140,2,-3.762307692307693
user140,3,-1.67
user140,4,-1.8514615384615385
user141,0,-2.04
user141,1,-1.239285714285714
user141,2,-1.1154545454545455
user141,3,-2.19125
user141,4,-6.032500000000001
user142,0,-4.7
user142,1,-3.844
user142,2,-4.413333333333333
user142,3,-5.073333333333333
user142,4,-5.48
user143,0,-4.827999999999999
user143,1,-3.868
user143,2,-7.1525
user143,3,-3.6630769230769236
user143,4,-3.9023153846153846
user144,0,-0.48
user144,1,-4.5912500000000005
user144,2,-2.2894117647058825
user144,3,-3.8866666666666667
user144,4,-1.76
user145,0,-0.19
user145,1,-5.448181818181818
user145,2,-4.501111111111111
user145,3,-2.762857142857143
user145,4,-7.9799999999999995
user146,0,-5.530000000000001
user146,1,-2.181
user146,2,-4.748
user146,3,-1.814
user146,4,-0.5240000000000002
user147,0,-3.56
user147,1,-4.449090909090909
user147,2,-1.195
user147,3,-0.61
user147,4,-3.3299999999999996
user148,0,-3.8
user148,1,-2.0433333333333334
user148,2,-2.543529411764706
user148,3,-1.264
user148,4,-1.9301725490196078
user149,0,-2.8499999999999996
user149,1,-3.6574999999999998
user149,2,-4.828666666666667
user149,3,-1.298888888888889
user149,4,-3.78
user15,0,-2.0766666666666667
user15,1,-4.404444444444445
user15,2,-3.9842857142857144
user15,3,-3.23875
user15,4,-0.6
user150,0,-1.4449999999999996
user150,1,-2.8825000000000003
user150,2,-3.247333333333333
user150,3,-1.996
user150,4,-0.9299999999999999
user151,0,-4.746666666666667
user151,1,-2.6299999999999994
user151,2,-4.355000000000001
user151,3,-0.534
user151,4,-9.86
user152,0,-11.31
user152,1,-5.78
user152,2,-3.1115384615384616
user152,3,-3.159090909090909
user152,4,-4.672125874125874
user153,0,-2.7866666666666666
user153,1,-1.8539999999999999
user153,2,-3.1408333333333336
user153,3,-6.506666666666667
user153,4,-0.18
user154,0,0.0
user154,1,-2.4725
user154,2,-1.7483333333333333
user154,3,-1.46
user154,4,-3.08
user155,0,-2.4000000000000004
user155,1,-3.356666666666666
user155,2,-3.1819999999999995
user155,3,-0.898
user155,4,-3.92
user156,0,-2.7540476190476193
user156,1,-4.048571428571429
user156,2,-7.491666666666667
user156,3,-1.52
user156,4,-0.71
user157,0,-6.57
user157,1,-2.13
user157,2,-4.214615384615384
user157,3,0.027499999999999997
user157,4,-2.5566666666666666
user158,0,-7.343333333333334
user158,1,-5.92111111111111
user158,2,-2.354375
user158,3,-3.738571428571429
user158,4,-0.6900000000000001
user159,0,-8.969999999999999
user159,1,-1.3828571428571428
user159,2,-2.8519999999999994
user159,3,-3.1471428571428572
user159,4,-3.25
user16,0,-7.773333333333333
user16,1,-0.11374999999999985
user16,2,-2.674
user16,3,-6.004
user16,4,-1.35
user160,0,-2.9125000000000005
user160,1,-2.8008333333333333
user160,2,-4.207272727272728
user160,3,-2.2900000000000005
user160,4,-0.6
user161,0,-3.68
user161,1,-5.0
user161,2,-1.6550000000000002
user161,3,-7.074285714285715
user161,4,-0.4
user162,0,0.0
user162,1,-3.5085714285714285
user162,2,-1.8399999999999999
user162,3,-2.2920000000000003
user162,4,-3.3
user163,0,-6.18
user163,1,-4.638000000000001
user163,2,-2.8630000000000004
user163,3,-6.061428571428572
user163,4,-2.1416666666666666
user164,0,-2.45
user164,1,-4.384285714285714
user164,2,-5.031428571428571
user164,3,-3.1300000000000003
user164,4,-2.9991428571428576
user165,0,-5.175
user165,1,-2.893
user165,2,-1.7625
user165,3,-3.146
user165,4,-4.823333333333333
user166,0,-2.5812631578947367
user166,1,-5.42
user166,2,-5.0063157894736845
user166,3,-2.48
user166,4,-2.5812631578947367
user167,0,-3.84
user167,1,-1.2691666666666668
user167,2,-2.7025
user167,3,-7.713000000000001
user167,4,-2.3233333333333337
user168,0,-1.57375
user168,1,-3.875555555555555
user168,2,-4.4316666666666675
user168,3,-1.5325000000000002
user168,4,-3.2425000000000006
user169,0,-1.8133333333333332
user169,1,-5.12
user169,2,-1.6199999999999999
user169,3,-2.2
user169,4,-23.52
user17,0,-0.84
user17,1,0.30000000000000004
user17,2,-3.178571428571428
user17,3,-2.892857142857143
user17,4,-3.84
user170,0,-3.5100000000000002
user170,1,-2.9585714285714286
user170,2,-3.5449999999999995
user170,3,-4.585000000000001
user170,4,-2.4166666666666665
user171,0,-3.4075
user171,1,-0.5227272727272727
user171,2,-3.0945454545454543
user171,3,-1.0499999999999998
user171,4,-4.1866666666666665
user172,0,-5.246666666666666
user172,1,-1.11
user172,2,-3.5999999999999996
user172,3,-3.08875
user172,4,-3.4299999999999997
user173,0,-4.415
user173,1,-1.4633333333333332
user173,2,-1.436842105263158
user173,3,-5.14875
user173,4,-8.078333333333333
user174,0,-4.06
user174,1,-4.96
user174,2,-1.7449999999999999
user174,3,-3.198888888888889
user174,4,-8.319999999999999
user175,0,-2.203333333333333
user175,1,-4.2425
user175,2,-2.3309999999999995
user175,3,-1.7242857142857144
user175,4,-2.1002238095238095
user176,0,-2.925
user176,1,-4.0200000000000005
user176,2,-5.114999999999999
user176,3,-2.6792307692307684
user176,4,-1.1175000000000002
user177,0,-3.286666666666667
user177,1,-4.055714285714286
user177,2,-3.355
user177,3,-3.0416666666666674
user177,4,-0.335
user178,0,-2.3000000000000003
user178,1,-3.791818181818182
user178,2,-4.2683333333333335
user178,3,-2.3259999999999996
user178,4,-4.155
user179,0,-0.76
user179,1,-5.46125
user179,2,-2.849333333333333
user179,3,-2.3084615384615383
user179,4,-0.075
user18,0,-0.52
user18,1,-1.074
user18,2,-1.441111111111111
user18,3,-2.375
user18,4,0.0
user180,0,-0.53
user180,1,-0.9187500000000002
user180,2,-6.243333333333332
user180,3,-5.3075
user180,4,-0.945
user181,0,-2.31
user181,1,-3.6833333333333336
user181,2,-3.524736842105263
user181,3,-1.6
user181,4,-2.9
user182,0,-4.85
user182,1,-2.7800000000000007
user182,2,-3.152
user182,3,-3.1860000000000004
user182,4,-2.7936
user183,0,-2.3175000000000003
user183,1,-5.532
user183,2,-3.0009090909090905
user183,3,-3.6149999999999993
user183,4,-4.566
user184,0,-4.5525
user184,1,-1.413333333333333
user184,2,-3.084
user184,3,-4.12
user184,4,0.0
user185,0,-0.03
user185,1,-6.63
user185,2,-6.7775
user185,3,-1.85
user185,4,-4.62
user186,0,-4.986666666666667
user186,1,-1.9600000000000002
user186,2,-1.4090909090909087
user186,3,-4.76111111111111
user186,4,-4.043333333333334
user187,0,-0.14
user187,1,-4.125
user187,2,-5.6975
user187,3,-2.354545454545455
user187,4,-1.78
user188,0,-1.4500000000000002
user188,1,-5.3149999999999995
user188,2,-2.8681818181818186
user188,3,-4.895
user188,4,-2.1566666666666667
user189,0,-3.7466666666666675
user189,1,-4.692
user189,2,-2.3666666666666667
user189,3,-2.4625000000000004
user189,4,-6.6000000000000005
user19,0,-2.59
user19,1,-3.148
user19,2,-2.8055555555555554
user19,3,-4.069999999999999
user19,4,-0.8599999999999999
user190,0,-5.346666666666668
user190,1,-0.21500000000000002
user190,2,-2.1811111111111106
user190,3,-3.6572727272727277
user190,4,-1.44
user191,0,-2.354078921078921
user191,1,-4.037142857142857
user191,2,-1.9036363636363633
user191,3,-1.8146153846153843
user191,4,-4.015000000000001
user192,0,-1.25
user192,1,-2.2042857142857146
user192,2,-2.774166666666666
user192,3,-2.5466666666666673
user192,4,-3.5100000000000002
user193,0,-3.5033333333333334
user193,1,-3.135
user193,2,-3.7423529411764704
user193,3,-2.517777777777778
user193,4,-2.5796928104575167
user194,0,-4.343928571428572
user194,1,-4.2325
user194,2,-1.9471428571428573
user194,3,-5.04
user194,4,-10.5
user195,0,-1.592
user195,1,-2.441666666666667
user195,2,-4.6375
user195,3,-2.27
user195,4,-2.1882333333333337
user196,0,-1.8900000000000001
user196,1,-4.974
user196,2,-0.9991666666666666
user196,3,-3.6399999999999997
user196,4,-6.604000000000001
user197,0,0.06
user197,1,-3.8955555555555557
user197,2,-3.00875
user197,3,-2.8949999999999996
user197,4,-0.38
user198,0,-1.27
user198,1,-1.7233333333333336
user198,2,-2.836666666666666
user198,3,-3.092
user198,4,-3.74
user199,0,-0.7632615384615384
user199,1,-0.9019999999999999
user199,2,-2.972307692307692
user199,3,0.31800000000000006
user199,4,-0.26
user2,0,-0.28
user2,1,-2.1
user2,2,-4.6625000000000005
user2,3,-1.8957142857142857
user2,4,0.0
user20,0,-1.8550678210678213
user20,1,-3.374545454545455
user20,2,-3.3722222222222227
user20,3,-2.6985714285714293
user20,4,0.17
user200,0,-8.72
user200,1,-2.422222222222222
user200,2,-2.3466666666666667
user200,3,-3.1499999999999995
user200,4,-3.2575
user201,0,-0.23
user201,1,0.665
user201,2,-4.232941176470589
user201,3,-1.6425
user201,4,0.9
user202,0,-3.2911052631578945
user202,1,-1.2133333333333336
user202,2,-1.8705263157894736
user202,3,-3.395
user202,4,-9.976666666666667
user203,0,-0.7899999999999999
user203,1,-2.8666666666666667
user203,2,-1.676875
user203,3,-2.2
user203,4,-5.376666666666668
user204,0,-3.86
user204,1,-3.147777777777778
user204,2,-3.6587500000000004
user204,3,-5.34125
user204,4,-5.453999999999999
user205,0,-9.6
user205,1,-2.8575
user205,2,-4.3012500000000005
user205,3,-7.294999999999999
user205,4,-4.81075
user206,0,-0.4533333333333333
user206,1,-2.651111111111111
user206,2,-3.0149999999999997
user206,3,-2.1689999999999996
user206,4,-2.2466666666666666
user207,0,-9.18
user207,1,-6.0888888888888895
user207,2,-4.263333333333333
user207,3,-1.3066666666666664
user207,4,-0.3775
user208,0,-2.9034848484848483
user208,1,-5.259090909090909
user208,2,-4.205
user208,3,-3.1799999999999997
user208,4,-1.8733333333333333
user209,0,-3.465
user209,1,-3.7024999999999997
user209,2,-3.898181818181818
user209,3,-1.3099999999999998
user209,4,-2.4751363636363637
user21,0,-2.6819047619047622
user21,1,-1.6228571428571428
user21,2,-4.23
user21,3,-2.356666666666667
user21,4,-5.2
user210,0,-1.95
user210,1,-2.5576923076923075
user210,2,-3.9128571428571433
user210,3,-0.6583333333333333
user210,4,-0.995
user211,0,-3.2566666666666664
user211,1,-2.8600000000000003
user211,2,-2.4520000000000004
user211,3,-1.528333333333333
user211,4,-0.96
user212,0,-0.32
user212,1,-1.3555555555555554
user212,2,-1.26375
user212,3,-2.7533333333333334
user212,4,-8.280000000000001
user213,0,-3.6891666666666665
user213,1,-5.965
user213,2,-2.356666666666667
user213,3,-4.3774999999999995
user213,4,-5.746666666666666
user214,0,-3.9957142857142856
user214,1,-0.8725
user214,2,-1.8829999999999998
user214,3,-1.3614285714285714
user214,4,-4.0
user215,0,-3.85
user215,1,-1.8855555555555554
user215,2,-3.688888888888888
user215,3,-2.4385714285714286
user215,4,-6.556666666666666
user216,0,-3.08
user216,1,-1.9766666666666666
user216,2,-5.133125000000001
user216,3,-4.2716666666666665
user216,4,-2.892291666666667
user217,0,-1.26
user217,1,-3.37
user217,2,-1.3411111111111111
user217,3,-2.03125
user217,4,-5.3825
user218,0,-3.32
user218,1,-8.552000000000001
user218,2,-3.441818181818182
user218,3,-2.694
user218,4,-5.1000000000000005
user219,0,0.0
user219,1,-5.851
user219,2,-1.8963636363636363
user219,3,-2.6960000000000006
user219,4,-1.3966666666666665
user22,0,-5.718
user22,1,-4.659999999999999
user22,2,-2.7394444444444446
user22,3,-1.9233333333333331
user22,4,-5.9575
user220,0,-7.800000000000001
user220,1,-0.9800000000000001
user220,2,-5.725833333333331
user220,3,-3.0685714285714285
user220,4,-2.125
user221,0,-4.015
user221,1,-2.4800000000000004
user221,2,-1.784
user221,3,-2.76375
user221,4,-2.17
user222,0,-0.19999999999999998
user222,1,-4.168
user222,2,-4.275
user222,3,-1.8900000000000001
user222,4,-3.145
user223,0,-1.52
user223,1,-2.21
user223,2,-3.8894117647058826
user223,3,-4.988333333333333
user223,4,-2.39
user224,0,-10.51
user224,1,-5.23875
user224,2,-5.565384615384616
user224,3,-2.0483333333333333
user224,4,-7.1866666666666665
user225,0,-3.08
user225,1,-1.507142857142857
user225,2,-3.6392307692307693
user225,3,-2.2119999999999997
user225,4,-3.5625
user226,0,-2.2433333333333336
user226,1,-2.02875
user226,2,-5.046363636363636
user226,3,-2.392727272727273
user226,4,-2.45
user227,0,-4.99
user227,1,-5.168749999999999
user227,2,-5.191428571428571
user227,3,-1.48875
user227,4,-2.223333333333333
user228,0,-0.24
user228,1,-3.6763636363636363
user228,2,-2.400909090909091
user228,3,-6.467272727272728
user228,4,-2.9600000000000004
user229,0,-3.4585256410256413
user229,1,-3.4325
user229,2,-2.9166666666666665
user229,3,-3.9384615384615387
user229,4,-7.005
user23,0,-6.8999999999999995
user23,1,-2.2816666666666667
user23,2,-2.8655555555555563
user23,3,-2.2520000000000002
user23,4,-0.8250000000000001
user230,0,-2.48
user230,1,-3.0992307692307697
user230,2,-4.768888888888888
user230,3,-4.55875
user230,4,-2.9813739316239314
user231,0,-3.675
user231,1,-2.9771428571428573
user231,2,-2.4137500000000003
user231,3,-5.596666666666667
user231,4,-3.99
user232,0,-1.48
user232,1,-2.05
user232,2,-4.008823529411765
user232,3,-3.9410000000000003
user232,4,-3.1500000000000004
