user_id,priority,performance
user131,4,-7.925
user132,0,-1.6294499999999998
user132,1,-0.48
user132,2,-4.22125
user132,3,-1.016
user132,4,-2.43
user133,0,-2.035
user133,1,-5.720000000000001
user133,2,-2.598181818181818
user133,3,-0.7558333333333334
user133,4,-4.726666666666667
user134,0,-2.7348333333333334
user134,1,-2.9175
user134,2,-5.92
user134,3,-4.836666666666666
user134,4,-2.7348333333333334
user135,0,0.14500000000000002
user135,1,0.41285714285714287
user135,2,-3.1755555555555555
user135,3,-3.171818181818182
user135,4,-1.45
user136,0,1.92
user136,1,-0.865
user136,2,-2.1233333333333335
user136,3,-3.7100000000000004
user136,4,-6.72
user137,0,-1.3299999999999998
user137,1,-2.714285714285714
user137,2,-1.8870588235294117
user137,3,-1.5628571428571425
user137,4,0.0
user138,0,-3.766666666666667
user138,1,-3.1266666666666665
user138,2,-4.867333333333334
user138,3,-0.34142857142857147
user138,4,-2.975
user139,0,-4.24
user139,1,-5.255
user139,2,-2.023571428571428
user139,3,0.25750000000000006
user139,4,0.0
user14,0,-0.09999999999999999
user14,1,-0.8649999999999999
user14,2,-3.428
user14,3,-2.756666666666666
user14,4,-3.643333333333333
user140,0,-0.325
user140,1,-3.5
user140,2,-3.762307692307693
user140,3,-1.67
user140,4,-1.8514615384615385
user141,0,-2.04
user141,1,-1.239285714285714
user141,2,-1.1154545454545455
user141,3,-2.19125
user141,4,-6.032500000000001
user142,0,-4.7
user142,1,-3.844
user142,2,-4.413333333333333
user142,3,-5.073333333333333
user142,4,-5.48
user143,0,-4.827999999999999
user143,1,-3.868
user143,2,-7.1525
user143,3,-3.6630769230769236
user143,4,-3.9023153846153846
user144,0,-0.48
user144,1,-4.5912500000000005
user144,2,-2.2894117647058825
user144,3,-3.8866666666666667
user144,4,-1.76
user145,0,-0.19
user145,1,-5.448181818181818
user145,2,-4.501111111111111
user145,3,-2.762857142857143
user145,4,-7.9799999999999995
user146,0,-5.530000000000001
user146,1,-2.181
user146,2,-4.748
user146,3,-1.814
user146,4,-0.5240000000000002
user147,0,-3.56
user147,1,-4.449090909090909
user147,2,-1.195
user147,3,-0.61
user147,4,-3.3299999999999996
user148,0,-3.8
user148,1,-2.0433333333333334
user148,2,-2.543529411764706
user148,3,-1.264
user148,4,-1.9301725490196078
user149,0,-2.8499999999999996
user149,1,-3.6574999999999998
user149,2,-4.828666666666667
user149,3,-1.298888888888889
user149,4,-3.78
user15,0,-2.0766666666666667
user15,1,-4.404444444444445
user15,2,-3.9842857142857144
user15,3,-3.23875
user15,4,-0.6
user150,0,-1.4449999999999996
user150,1,-2.8825000000000003
user150,2,-3.247333333333333
user150,3,-1.996
user150,4,-0.9299999999999999
user151,0,-4.746666666666667
user151,1,-2.6299999999999994
user151,2,-4.355000000000001
user151,3,-0.534
user151,4,-9.86
user152,0,-11.31
user152,1,-5.78
user152,2,-3.1115384615384616
user152,3,-3.159090909090909
user152,4,-4.672125874125874
user153,0,-2.7866666666666666
user153,1,-1.8539999999999999
user153,2,-3.1408333333333336
user153,3,-6.506666666666667
user153,4,-0.18
user154,0,0.0
user154,1,-2.4725
user154,2,-1.7483333333333333
user154,3,-1.46
user154,4,-3.08
user155,0,-2.4000000000000004
user155,1,-3.356666666666666
user155,2,-3.1819999999999995
user155,3,-0.898
user155,4,-3.92
user156,0,-2.7540476190476193
user156,1,-4.048571428571429
user156,2,-7.491666666666667
user156,3,-1.52
user156,4,-0.71
user157,0,-6.57
user157,1,-2.13
user157,2,-4.214615384615384
user157,3,0.027499999999999997
user157,4,-2.5566666666666666
user158,0,-7.343333333333334
user158,1,-5.92111111111111
user158,2,-2.354375
user158,3,-3.738571428571429
user158,4,-0.6900000000000001
user159,0,-8.969999999999999
user159,1,-1.3828571428571428
user159,2,-2.8519999999999994
user159,3,-3.1471428571428572
user159,4,-3.25
user16,0,-7.773333333333333
user16,1,-0.11374999999999985
user16,2,-2.674
user16,3,-6.004
user16,4,-1.35
user160,0,-2.9125000000000005
user160,1,-2.8008333333333333
user160,2,-4.207272727272728
user160,3,-2.2900000000000005
user160,4,-0.6
user161,0,-3.68
user161,1,-5.0
user161,2,-1.6550000000000002
user161,3,-7.074285714285715
user161,4,-0.4
user162,0,0.0
user162,1,-3.5085714285714285
user162,2,-1.8399999999999999
user162,3,-2.2920000000000003
user162,4,-3.3
user163,0,-6.18
user163,1,-4.638000000000001
user163,2,-2.8630000000000004
user163,3,-6.061428571428572
user163,4,-2.1416666666666666
user164,0,-2.45
user164,1,-4.384285714285714
user164,2,-5.031428571428571
user164,3,-3.1300000000000003
user164,4,-2.9991428571428576
user165,0,-5.175
user165,1,-2.893
user165,2,-1.7625
user165,3,-3.146
user165,4,-4.823333333333333
user166,0,-2.5812631578947367
user166,1,-5.42
user166,2,-5.0063157894736845
user166,3,-2.48
user166,4,-2.5812631578947367
user167,0,-3.84
user167,1,-1.2691666666666668
user167,2,-2.7025
user167,3,-7.713000000000001
user167,4,-2.3233333333333337
user168,0,-1.57375
user168,1,-3.875555555555555
user168,2,-4.4316666666666675
user168,3,-1.5325000000000002
user168,4,-3.2425000000000006
user169,0,-1.8133333333333332
user169,1,-5.12
user169,2,-1.6199999999999999
user169,3,-2.2
user169,4,-23.52
user17,0,-0.84
user17,1,0.30000000000000004
user17,2,-3.178571428571428
user17,3,-2.892857142857143
user17,4,-3.84
user170,0,-3.5100000000000002
user170,1,-2.9585714285714286
user170,2,-3.5449999999999995
user170,3,-4.585000000000001
user170,4,-2.4166666666666665
user171,0,-3.4075
user171,1,-0.5227272727272727
user171,2,-3.0945454545454543
user171,3,-1.0499999999999998
user171,4,-4.1866666666666665
user172,0,-5.246666666666666
user172,1,-1.11
user172,2,-3.5999999999999996
user172,3,-3.08875
user172,4,-3.4299999999999997
user173,0,-4.415
user173,1,-1.4633333333333332
user173,2,-1.436842105263158
user173,3,-5.14875
user173,4,-8.078333333333333
user174,0,-4.06
user174,1,-4.96
user174,2,-1.7449999999999999
user174,3,-3.198888888888889
user174,4,-8.319999999999999
user175,0,-2.203333333333333
user175,1,-4.2425
user175,2,-2.3309999999999995
user175,3,-1.7242857142857144
user175,4,-2.1002238095238095
user176,0,-2.925
user176,1,-4.0200000000000005
user176,2,-5.114999999999999
user176,3,-2.6792307692307684
user176,4,-1.1175000000000002
user177,0,-3.286666666666667
user177,1,-4.055714285714286
user177,2,-3.355
user177,3,-3.0416666666666674
user177,4,-0.335
user178,0,-2.3000000000000003
user178,1,-3.791818181818182
user178,2,-4.2683333333333335
user178,3,-2.3259999999999996
user178,4,-4.155
user179,0,-0.76
user179,1,-5.46125
user179,2,-2.849333333333333
user179,3,-2.3084615384615383
user179,4,-0.075
user18,0,-0.52
user18,1,-1.074
user18,2,-1.441111111111111
user18,3,-2.375
user18,4,0.0
user180,0,-0.53
user180,1,-0.9187500000000002
user180,2,-6.243333333333332
user180,3,-5.3075
user180,4,-0.945
user181,0,-2.31
user181,1,-3.6833333333333336
user181,2,-3.524736842105263
user181,3,-1.6
user181,4,-2.9
user182,0,-4.85
user182,1,-2.7800000000000007
user182,2,-3.152
user182,3,-3.1860000000000004
user182,4,-2.7936
user183,0,-2.3175000000000003
user183,1,-5.532
user183,2,-3.0009090909090905
user183,3,-3.6149999999999993
user183,4,-4.566
user184,0,-4.5525
user184,1,-1.413333333333333
user184,2,-3.084
user184,3,-4.12
user184,4,0.0
user185,0,-0.03
user185,1,-6.63
user185,2,-6.7775
user185,3,-1.85
user185,4,-4.62
user186,0,-4.986666666666667
user186,1,-1.9600000000000002
user186,2,-1.4090909090909087
user186,3,-4.76111111111111
user186,4,-4.043333333333334
user187,0,-0.14
user187,1,-4.125
user187,2,-5.6975
user187,3,-2.354545454545455
user187,4,-1.78
user188,0,-1.4500000000000002
user188,1,-5.3149999999999995
user188,2,-2.8681818181818186
user188,3,-4.895
user188,4,-2.1566666666666667
user189,0,-3.7466666666666675
user189,1,-4.692
user189,2,-2.3666666666666667
user189,3,-2.4625000000000004
user189,4,-6.6000000000000005
user19,0,-2.59
user19,1,-3.148
user19,2,-2.8055555555555554
user19,3,-4.069999999999999
user19,4,-0.8599999999999999
user190,0,-5.346666666666668
user190,1,-0.21500000000000002
user190,2,-2.1811111111111106
user190,3,-3.6572727272727277
user190,4,-1.44
user191,0,-2.354078921078921
user191,1,-4.037142857142857
user191,2,-1.9036363636363633
user191,3,-1.8146153846153843
user191,4,-4.015000000000001
user192,0,-1.25
user192,1,-2.2042857142857146
user192,2,-2.774166666666666
user192,3,-2.5466666666666673
user192,4,-3.5100000000000002
user193,0,-3.5033333333333334
user193,1,-3.135
user193,2,-3.7423529411764704
user193,3,-2.517777777777778
user193,4,-2.5796928104575167
user194,0,-4.343928571428572
user194,1,-4.2325
user194,2,-1.9471428571428573
user194,3,-5.04
user194,4,-10.5
user195,0,-1.592
user195,1,-2.441666666666667
user195,2,-4.6375
user195,3,-2.27
user195,4,-2.1882333333333337
user196,0,-1.8900000000000001
user196,1,-4.974
user196,2,-0.9991666666666666
user196,3,-3.6399999999999997
user196,4,-6.604000000000001
user197,0,0.06
user197,1,-3.8955555555555557
user197,2,-3.00875
user197,3,-2.8949999999999996
user197,4,-0.38
user198,0,-1.27
user198,1,-1.7233333333333336
user198,2,-2.836666666666666
user198,3,-3.092
user198,4,-3.74
user199,0,-0.7632615384615384
user199,1,-0.9019999999999999
user199,2,-2.972307692307692
user199,3,0.31800000000000006
user199,4,-0.26
user2,0,-0.28
user2,1,-2.1
user2,2,-4.6625000000000005
user2,3,-1.8957142857142857
user2,4,0.0
user20,0,-1.8550678210678213
user20,1,-3.374545454545455
user20,2,-3.3722222222222227
user20,3,-2.6985714285714293
user20,4,0.17
user200,0,-8.72
user200,1,-2.422222222222222
user200,2,-2.3466666666666667
user200,3,-3.1499999999999995
user200,4,-3.2575
user201,0,-0.23
user201,1,0.665
user201,2,-4.232941176470589
user201,3,-1.6425
user201,4,0.9
user202,0,-3.2911052631578945
user202,1,-1.2133333333333336
user202,2,-1.8705263157894736
user202,3,-3.395
user202,4,-9.976666666666667
user203,0,-0.7899999999999999
user203,1,-2.8666666666666667
user203,2,-1.676875
user203,3,-2.2
user203,4,-5.376666666666668
user204,0,-3.86
user204,1,-3.147777777777778
user204,2,-3.6587500000000004
user204,3,-5.34125
user204,4,-5.453999999999999
user205,0,-9.6
user205,1,-2.8575
user205,2,-4.3012500000000005
user205,3,-7.294999999999999
user205,4,-4.81075
user206,0,-0.4533333333333333
user206,1,-2.651111111111111
user206,2,-3.0149999999999997
user206,3,-2.1689999999999996
user206,4,-2.2466666666666666
user207,0,-9.18
user207,1,-6.0888888888888895
user207,2,-4.263333333333333
user207,3,-1.3066666666666664
user207,4,-0.3775
user208,0,-2.9034848484848483
user208,1,-5.259090909090909
user208,2,-4.205
user208,3,-3.1799999999999997
user208,4,-1.8733333333333333
user209,0,-3.465
user209,1,-3.7024999999999997
user209,2,-3.898181818181818
user209,3,-1.3099999999999998
user209,4,-2.4751363636363637
user21,0,-2.6819047619047622
user21,1,-1.6228571428571428
user21,2,-4.23
user21,3,-2.356666666666667
user21,4,-5.2
user210,0,-1.95
user210,1,-2.5576923076923075
user210,2,-3.9128571428571433
user210,3,-0.6583333333333333
user210,4,-0.995
user211,0,-3.2566666666666664
user211,1,-2.8600000000000003
user211,2,-2.4520000000000004
user211,3,-1.528333333333333
user211,4,-0.96
user212,0,-0.32
user212,1,-1.3555555555555554
user212,2,-1.26375
user212,3,-2.7533333333333334
user212,4,-8.280000000000001
user213,0,-3.6891666666666665
user213,1,-5.965
user213,2,-2.356666666666667
user213,3,-4.3774999999999995
user213,4,-5.746666666666666
user214,0,-3.9957142857142856
user214,1,-0.8725
user214,2,-1.8829999999999998
user214,3,-1.3614285714285714
user214,4,-4.0
user215,0,-3.85
user215,1,-1.8855555555555554
user215,2,-3.688888888888888
user215,3,-2.4385714285714286
user215,4,-6.556666666666666
user216,0,-3.08
user216,1,-1.9766666666666666
user216,2,-5.133125000000001
user216,3,-4.2716666666666665
user216,4,-2.892291666666667
user217,0,-1.26
user217,1,-3.37
user217,2,-1.3411111111111111
user217,3,-2.03125
user217,4,-5.3825
user218,0,-3.32
user218,1,-8.552000000000001
user218,2,-3.441818181818182
user218,3,-2.694
user218,4,-5.1000000000000005
user219,0,0.0
user219,1,-5.851
user219,2,-1.8963636363636363
user219,3,-2.6960000000000006
user219,4,-1.3966666666666665
user22,0,-5.718
user22,1,-4.659999999999999
user22,2,-2.7394444444444446
user22,3,-1.9233333333333331
user22,4,-5.9575
user220,0,-7.800000000000001
user220,1,-0.9800000000000001
user220,2,-5.725833333333331
user220,3,-3.0685714285714285
user220,4,-2.125
user221,0,-4.015
user221,1,-2.4800000000000004
user221,2,-1.784
user221,3,-2.76375
user221,4,-2.17
user222,0,-0.19999999999999998
user222,1,-4.168
user222,2,-4.275
user222,3,-1.8900000000000001
user222,4,-3.145
user223,0,-1.52
user223,1,-2.21
user223,2,-3.8894117647058826
user223,3,-4.988333333333333
user223,4,-2.39
user224,0,-10.51
user224,1,-5.23875
user224,2,-5.565384615384616
user224,3,-2.0483333333333333
user224,4,-7.1866666666666665
user225,0,-3.08
user225,1,-1.507142857142857
user225,2,-3.6392307692307693
user225,3,-2.2119999999999997
user225,4,-3.5625
user226,0,-2.2433333333333336
user226,1,-2.02875
user226,2,-5.046363636363636
user226,3,-2.392727272727273
user226,4,-2.45
user227,0,-4.99
user227,1,-5.168749999999999
user227,2,-5.191428571428571
user227,3,-1.48875
user227,4,-2.223333333333333
user228,0,-0.24
user228,1,-3.6763636363636363
user228,2,-2.400909090909091
user228,3,-6.467272727272728
user228,4,-2.9600000000000004
user229,0,-3.4585256410256413
user229,1,-3.4325
user229,2,-2.9166666666666665
user229,3,-3.9384615384615387
user229,4,-7.005
user23,0,-6.8999999999999995
user23,1,-2.2816666666666667
user23,2,-2.8655555555555563
user23,3,-2.2520000000000002
user23,4,-0.8250000000000001
user230,0,-2.48
user230,1,-3.0992307692307697
user230,2,-4.768888888888888
user230,3,-4.55875
user230,4,-2.9813739316239314
user231,0,-3.675
user231,1,-2.9771428571428573
user231,2,-2.4137500000000003
user231,3,-5.596666666666667
user231,4,-3.99
user232,0,-1.48
user232,1,-2.05
user232,2,-4.008823529411765
user232,3,-3.9410000000000003
user232,4,-3.1500000000000004
user233,0,-5.159999999999999
user233,1,-1.565
user233,2,-3.503846153846154
user233,3,-4.38375
user233,4,0.1
user234,0,-7.455
user234,1,-3.044285714285714
user234,2,-2.5777777777777775
user234,3,-1.6761538461538463
user234,4,-0.91
user235,0,-1.425
user235,1,-7.3199999999999985
user235,2,-3.0687500000000005
user235,3,-4.50125
user235,4,-3.045
user236,0,-0.5
user236,1,-3.0507692307692307
user236,2,-3.251818181818182
user236,3,-2.9094736842105267
user236,4,-10.799999999999999
user237,0,-12.96
user237,1,-2.38
user237,2,-3.158333333333333
user237,3,-1.7944444444444443
user237,4,-1.56
user238,0,-3.9766666666666666
user238,1,-1.6525
user238,2,-3.0849999999999995
user238,3,-7.243999999999998
user238,4,-2.22
user239,0,-2.2800000000000002
user239,1,-5.8
user239,2,-5.2749999999999995
user239,3,-1.305
user239,4,0.01
user24,0,-2.951833333333333
user24,1,-4.621666666666666
user24,2,-3.45
user24,3,-3.6625
user24,4,-3.025
user240,0,-3.9749999999999996
user240,1,-4.6
user240,2,-2.3474999999999997
user240,3,-3.6474999999999995
user240,4,-1.35
user241,0,-1.0483333333333333
user241,1,-3.7249999999999996
user241,2,-4.330666666666667
user241,3,-2.168
user241,4,-0.4
user242,0,-9.700000000000001
user242,1,-0.8785714285714284
user242,2,-2.606
user242,3,-3.34875
user242,4,-6.085
user243,0,-1.8
user243,1,-3.25875
user243,2,-3.7446153846153845
user243,3,-2.132307692307692
user243,4,-4.0425
user244,0,-4.24
user244,1,-4.004
user244,2,-3.2928571428571436
user244,3,-4.285454545454545
user244,4,-6.87
user245,0,-0.44500000000000006
user245,1,-4.68
user245,2,-2.5246153846153843
user245,3,-2.7800000000000002
user245,4,-15.04
user246,0,-4.297499999999999
user246,1,-3.4859999999999998
user246,2,-5.6123076923076916
user246,3,-3.4599999999999995
user246,4,-3.3711615384615383
user247,0,-4.8950000000000005
user247,1,-2.9811111111111104
user247,2,-3.7366666666666664
user247,3,-4.286250000000001
user247,4,-3.8475
user248,0,-2.16
user248,1,-1.1300000000000001
user248,2,-4.585833333333334
user248,3,-2.7022222222222223
user248,4,-3.4799999999999995
user249,0,-3.129111111111111
user249,1,-6.53
user249,2,-1.221111111111111
user249,3,-5.134444444444444
user249,4,-2.7600000000000002
user25,0,-8.346666666666666
user25,1,-7.965714285714286
user25,2,-2.414
user25,3,-1.568
user25,4,-4.62
user250,0,0.0
user250,1,-3.411
user250,2,-2.6055555555555556
user250,3,0.07600000000000003
user250,4,-2.6
user251,0,0.23
user251,1,-3.6536363636363633
user251,2,-2.1266666666666665
user251,3,-2.54
user251,4,-1.802
user252,0,-5.98
user252,1,-2.7484615384615383
user252,2,-3.307777777777778
user252,3,-2.7113636363636364
user252,4,-4.07
user253,0,-2.2466666666666666
user253,1,-6.32375
user253,2,-3.4699999999999998
user253,3,-3.658333333333333
user253,4,-3.13975
user254,0,-1.9821052631578948
user254,1,-1.655
user254,2,-3.0905263157894733
user254,3,-2.41
user254,4,-2.755
user255,0,-4.315
user255,1,-4.705000000000001
user255,2,-2.1299999999999994
user255,3,-2.507142857142857
user255,4,-2.6399999999999997
user256,0,-2.96
user256,1,-4.562
user256,2,-3.5930769230769233
user256,3,-4.359999999999999
user256,4,-4.181428571428571
user257,0,-1.8666666666666665
user257,1,-4.3828571428571435
user257,2,-1.6766666666666667
user257,3,-2.2016666666666667
user257,4,-1.986666666666667
user258,0,-2.8308384615384616
user258,1,-5.7675
user258,2,-1.059
user258,3,-2.6976923076923076
user258,4,-4.63
user259,0,-0.15000000000000002
user259,1,-3.653333333333333
user259,2,-2.6030769230769226
user259,3,-0.10399999999999998
user259,4,-4.786666666666666
user26,0,-6.065
user26,1,-1.391111111111111
user26,2,-1.647857142857143
user26,3,-1.625
user26,4,-3.03
user260,0,-17.4
user260,1,-6.926
user260,2,-4.2275
user260,3,-1.7914285714285716
user260,4,-5.989999999999999
user261,0,-1.4100000000000001
user261,1,-8.288333333333332
user261,2,-5.910909090909092
user261,3,-2.5225
user261,4,-2.135
user262,0,-4.8999999999999995
user262,1,-2.5319999999999996
user262,2,-5.654166666666666
user262,3,-2.738
user262,4,0.51
user263,0,-2.14
user263,1,-3.3444444444444446
user263,2,-2.3236363636363637
user263,3,-2.87
user263,4,-3.7050000000000005
user264,0,-11.16
user264,1,-5.197
user264,2,-2.923636363636364
user264,3,-1.2911111111111113
user264,4,-1.5366666666666664
user265,0,-3.5975
user265,1,-2.117777777777778
user265,2,-4.74375
user265,3,-1.7280000000000002
user265,4,-7.68
user266,0,0.5133333333333333
user266,1,-1.5366666666666666
user266,2,-2.608571428571429
user266,3,-2.8160000000000003
user266,4,-13.5
user267,0,-6.960000000000001
user267,1,-1.1316666666666666
user267,2,-3.087
user267,3,-2.3666666666666667
user267,4,-3.25
user268,0,-1.2433333333333334
user268,1,-0.7709999999999999
user268,2,-2.5106666666666664
user268,3,-2.94125
user268,4,-3.6059999999999994
user269,0,-2.4133333333333336
user269,1,-2.0433333333333334
user269,2,-4.6883333333333335
user269,3,-0.8225000000000001
user269,4,-2.07
user27,0,0.355
user27,1,-3.4749999999999996
user27,2,-3.693076923076923
user27,3,-1.5223076923076921
user27,4,-0.17
user270,0,-0.44999999999999996
user270,1,-0.9016666666666667
user270,2,-3.0490000000000004
user270,3,-4.554545454545455
user270,4,-10.799999999999999
user271,0,-4.131333333333333
user271,1,-6.728571428571429
user271,2,-6.40142857142857
user271,3,-4.886666666666667
user271,4,-2.64
user272,0,-2.6266666666666665
user272,1,-5.085
user272,2,-2.06125
user272,3,-2.8042857142857147
user272,4,-5.113333333333332
user273,0,1.56
user273,1,-1.8533333333333335
user273,2,-3.8329411764705887
user273,3,-1.248888888888889
user273,4,-4.993333333333333
user274,0,-2.776666666666667
user274,1,-1.9628571428571426
user274,2,-3.6599999999999993
user274,3,-5.3825
user274,4,-8.19
user275,0,-0.31
user275,1,-6.09875
user275,2,-1.8900000000000001
user275,3,-2.1125
user275,4,-9.410000000000002
user276,0,-1.045
user276,1,-0.2842857142857142
user276,2,-4.299230769230769
user276,3,-4.6875
user276,4,-2.4000000000000004
user277,0,-3.537654545454546
user277,1,-4.542727272727273
user277,2,-4.584545454545455
user277,3,-4.725
user277,4,-3.836
user278,0,-4.51
user278,1,-3.396666666666667
user278,2,-2.3825
user278,3,-1.9966666666666668
user278,4,-3.6340000000000003
user279,0,-3.44
user279,1,-3.6372727272727277
user279,2,-3.903076923076923
user279,3,-1.7475
user279,4,-2.6
user28,0,-5.5633333333333335
user28,1,-1.6585714285714286
user28,2,-1.7830000000000001
user28,3,-4.109999999999999
user28,4,-1.45
user280,0,-1.76
user280,1,-0.5166666666666666
user280,2,-2.61
user280,3,-2.58
user280,4,-0.99
user281,0,-1.4485499999999998
user281,1,-1.58375
user281,2,-2.9839999999999995
user281,3,-2.6749999999999994
user281,4,0.0
user282,0,-4.62
user282,1,-0.18000000000000002
user282,2,-5.096363636363636
user282,3,-0.20999999999999996
user282,4,-0.42
user283,0,-3.0788831168831168
user283,1,-7.5699999999999985
user283,2,-4.4372727272727275
user283,3,-3.1371428571428575
user283,4,-0.25
user284,0,-7.710000000000001
user284,1,-2.0844444444444443
user284,2,-3.473846153846154
user284,3,-3.985833333333334
user284,4,-3.5933333333333337
user285,0,-3.92
user285,1,-3.9609999999999994
user285,2,-2.308333333333333
user285,3,-1.9285714285714286
user285,4,-6.8149999999999995
user286,0,-3.128333333333334
user286,1,-1.7466666666666664
user286,2,-4.325454545454544
user286,3,-3.9500000000000006
user286,4,-1.5466666666666669
user287,0,-0.35000000000000003
user287,1,-6.422499999999999
user287,2,-3.7315384615384612
user287,3,-3.658333333333333
user287,4,-2.8324743589743586
user288,0,-5.875
user288,1,-5.682857142857143
user288,2,-2.1814285714285715
user288,3,-1.995
user288,4,-4.9
user289,0,-3.895
user289,1,-4.142222222222221
user289,2,-2.6825
user289,3,-3.4425000000000003
user289,4,-6.0200000000000005
user29,0,-1.5450000000000002
user29,1,-4.02
user29,2,-2.9705882352941173
user29,3,-1.4925000000000002
user29,4,-4.145
user290,0,-1.955
user290,1,-2.2775000000000003
user290,2,-1.5750000000000002
user290,3,-2.6844444444444444
user290,4,0.8
user291,0,-2.2366666666666664
user291,1,-2.818888888888889
user291,2,-3.330833333333333
user291,3,-1.238
user291,4,-1.56
user292,0,-1.7499999999999998
user292,1,-0.322
user292,2,-5.588
user292,3,-3.4399999999999995
user292,4,-5.98
user293,0,-11.64
user293,1,-5.833333333333332
user293,2,-4.494999999999999
user293,3,-6.723333333333333
user293,4,-1.8666666666666665
user294,0,-1.92
user294,1,-3.7728571428571427
