user_id,priority,performance
user142,2,-4.797142857142857
user142,3,-3.2866666666666666
user142,4,-0.385
user143,0,-1.7218611111111113
user143,1,-2.7533333333333334
user143,2,-1.8788888888888888
user143,3,-2.88375
user143,4,-1.0933333333333335
user144,0,0.0
user144,1,-1.2266666666666666
user144,2,-4.6433333333333335
user144,3,-2.0144444444444445
user144,4,-1.32
user145,0,-1.7525
user145,1,-3.1574999999999998
user145,2,-2.8214285714285716
user145,3,-5.032222222222222
user145,4,-1.92
user146,0,-6.64
user146,1,-2.7455555555555557
user146,2,-3.030909090909091
user146,3,-2.89
user146,4,-4.66
user147,0,-1.9649999999999999
user147,1,-2.7414285714285715
user147,2,-3.5269999999999997
user147,3,-3.6690909090909085
user147,4,-0.02
user148,0,-2.327142857142857
user148,1,-5.82
user148,2,-0.7833333333333332
user148,3,-1.3337500000000002
user148,4,-4.612
user149,0,-2.563333333333333
user149,1,-1.3683333333333334
user149,2,-2.5646153846153847
user149,3,-4.4475
user149,4,-2.19
user15,0,-1.8733333333333337
user15,1,-3.7739999999999996
user15,2,-3.8791666666666664
user15,3,-3.3677777777777775
user15,4,-1.75
user150,0,-2.356666666666667
user150,1,-7.0325
user150,2,-2.963636363636364
user150,3,-1.9660000000000004
user150,4,-5.715
user151,0,-4.465714285714285
user151,1,-4.2025
user151,2,-2.2486666666666664
user151,3,-1.8511111111111112
user151,4,-2.43
user152,0,-1.1400000000000001
user152,1,-2.6623076923076923
user152,2,-3.375
user152,3,-2.605833333333334
user152,4,-16.560000000000002
user153,0,-1.1875
user153,1,-2.3120000000000003
user153,2,-3.5229999999999997
user153,3,-2.478571428571428
user153,4,-1.6133333333333333
user154,0,2.0466666666666664
user154,1,-3.3125
user154,2,-3.0488235294117647
user154,3,-4.231999999999999
user154,4,-0.8266666666666667
user155,0,-2.25
user155,1,-2.948
user155,2,-4.428333333333334
user155,3,-1.5042857142857142
user155,4,0.019999999999999796
user156,0,-3.708305555555556
user156,1,-1.8575
user156,2,-4.33625
user156,3,-1.8344444444444445
user156,4,-10.513333333333334
user157,0,0.0
user157,1,-1.6960000000000002
user157,2,-6.697500000000001
user157,3,-7.661428571428571
user157,4,-5.8675
user158,0,-6.589999999999999
user158,1,-4.496
user158,2,-3.66
user158,3,-3.668
user158,4,0.4133333333333333
user159,0,-0.6900000000000002
user159,1,-1.78
user159,2,-5.450714285714285
user159,3,-6.62
user159,4,-2.908142857142857
user16,0,-2.955
user16,1,-4.041666666666667
user16,2,-1.51
user16,3,-8.88
user16,4,1.6500000000000001
user160,0,-2.520314285714286
user160,1,-0.10799999999999996
user160,2,-2.2685714285714287
user160,3,-5.365
user160,4,-4.86
user161,0,-0.6
user161,1,-2.95
user161,2,-2.6487499999999997
user161,3,-8.03625
user161,4,-1.6433333333333333
user162,0,-0.3066666666666667
user162,1,-3.185
user162,2,-3.1311111111111116
user162,3,-3.830909090909091
user162,4,-4.76
user163,0,-1.4575
user163,1,-2.076923076923077
user163,2,-0.9181818181818183
user163,3,-2.814
user163,4,0.64
user164,0,-1.975
user164,1,-3.9924999999999997
user164,2,-4.486363636363635
user164,3,-6.764
user164,4,-0.49
user165,0,-1.6949999999999998
user165,1,-3.4481818181818182
user165,2,-1.8947058823529412
user165,3,-6.38
user165,4,-4.0424999999999995
user166,0,-6.75
user166,1,-4.755384615384615
user166,2,-4.542857142857143
user166,3,-4.827142857142857
user166,4,-1.0550000000000002
user167,0,0.175
user167,1,-5.723333333333334
user167,2,-4.612222222222223
user167,3,-2.338181818181818
user167,4,-2.4997474747474753
user168,0,-4.999999999999999
user168,1,-1.9628571428571429
user168,2,-3.9349999999999996
user168,3,-6.51875
user168,4,-2.8833333333333333
user169,0,-2.275
user169,1,-1.38375
user169,2,-3.721428571428572
user169,3,-2.9399999999999995
user169,4,-1.1400000000000001
user17,0,-4.45
user17,1,-0.465
user17,2,-3.77
user17,3,-5.6275
user17,4,-2.273333333333333
user170,0,-6.972500000000001
user170,1,-1.63375
user170,2,-2.178235294117647
user170,3,-5.12
user170,4,-1.8533333333333335
user171,0,-2.099727272727273
user171,1,-1.32
user171,2,-1.923636363636364
user171,3,-1.6483333333333334
user171,4,-5.6066666666666665
user172,0,-3.25
user172,1,-3.378
user172,2,-1.7700000000000002
user172,3,-4.512499999999999
user172,4,-2.53
user173,0,0.15833333333333335
user173,1,-2.8000000000000003
user173,2,-1.490625
user173,3,-4.3475
user173,4,-0.475
user174,0,1.22
user174,1,-1.7349999999999999
user174,2,-2.421666666666667
user174,3,-2.91
user174,4,-8.237499999999999
user175,0,-2.3576655844155843
user175,1,-2.9063636363636363
user175,2,-2.8862499999999995
user175,3,-1.7457142857142858
user175,4,-4.25
user176,0,-5.43
user176,1,-3.358333333333333
user176,2,-3.166315789473684
user176,3,-2.24625
user176,4,-3.615
user177,0,-2.8866666666666667
user177,1,-2.9490000000000003
user177,2,-4.299166666666666
user177,3,-1.7983333333333336
user177,4,-1.7833333333333332
user178,0,1.4
user178,1,-5.606
user178,2,-3.8033333333333332
user178,3,-5.891
user178,4,-6.723333333333333
user179,0,-2.76
user179,1,-3.82625
user179,2,-5.630909090909091
user179,3,-4.750000000000001
user179,4,-1.4849999999999999
user18,0,-2.6200000000000006
user18,1,-6.3311111111111105
user18,2,-5.4207142857142845
user18,3,-0.7766666666666667
user18,4,-3.9899999999999998
user180,0,-4.315
user180,1,-2.1675
user180,2,-4.072000000000001
user180,3,-2.8366666666666673
user180,4,-0.44999999999999996
user181,0,-10.379999999999999
user181,1,-3.457777777777778
user181,2,-1.8388235294117647
user181,3,-4.566666666666666
user181,4,-7.5
user182,0,-3.106666666666667
user182,1,-1.4544444444444444
user182,2,-1.1854545454545453
user182,3,-2.669230769230769
user182,4,-1.75
user183,0,-0.42500000000000004
user183,1,-2.246
user183,2,-4.363333333333334
user183,3,-4.914444444444445
user183,4,-1.1620000000000001
user184,0,-1.8407
user184,1,-2.63125
user184,2,-2.69625
user184,3,-2.271
user184,4,-1.605
user185,0,-11.27
user185,1,-3.6533333333333338
user185,2,-3.540909090909091
user185,3,-2.455
user185,4,-4.220000000000001
user186,0,-0.5925
user186,1,-2.380909090909091
user186,2,-5.187500000000001
user186,3,-1.8
user186,4,-0.31
user187,0,-1.9000000000000001
user187,1,-1.0244444444444445
user187,2,-2.8666666666666667
user187,3,-4.021666666666667
user187,4,-2.56
user188,0,-2.46
user188,1,-3.152222222222222
user188,2,-2.838461538461538
user188,3,-1.5466666666666666
user188,4,-6.95
user189,0,-2.29
user189,1,-3.4845454545454544
user189,2,-1.93125
user189,3,-4.076363636363636
user189,4,-2.32
user19,0,-0.05
user19,1,-1.2280000000000002
user19,2,-0.961
user19,3,-4.161666666666666
user19,4,-4.2
user190,0,-4.396666666666667
user190,1,-1.7724999999999997
user190,2,-3.5455555555555556
user190,3,-4.7620000000000005
user190,4,-2.595
user191,0,-8.085
user191,1,-2.645
user191,2,-4.461818181818182
user191,3,-1.1199999999999999
user191,4,-5.68
user192,0,-1.9240444444444442
user192,1,-0.638
user192,2,-2.927222222222222
user192,3,-2.5349999999999997
user192,4,-3.52
user193,0,-2.5575
user193,1,-1.5866666666666667
user193,2,-4.359166666666666
user193,3,-0.9744444444444444
user193,4,-7.492857142857143
user194,0,-2.652961038961039
user194,1,-7.2700000000000005
user194,2,-3.739090909090909
user194,3,-2.2557142857142862
user194,4,-2.652961038961039
user195,0,-0.125
user195,1,-1.6690909090909094
user195,2,-2.7128571428571426
user195,3,-1.968
user195,4,-11.0
user196,0,-10.72
user196,1,-0.45166666666666666
user196,2,-2.7399999999999998
user196,3,-5.821999999999999
user196,4,-4.2275
user197,0,-4.153333333333333
user197,1,-0.6175
user197,2,-3.842857142857143
user197,3,-4.556923076923077
user197,4,-5.31
user198,0,-3.85
user198,1,-0.38
user198,2,-1.7600000000000002
user198,3,-2.337
user198,4,-5.9350000000000005
user199,0,-3.96
user199,1,-2.178
user199,2,-2.4099999999999997
user199,3,-1.595
user199,4,-2.055
user2,0,-3.0501119047619047
user2,1,-1.9537499999999999
user2,2,-6.898000000000001
user2,3,-1.3571428571428572
user2,4,-5.041666666666666
user20,0,-2.9299999999999997
user20,1,-2.6216666666666666
user20,2,-2.956
user20,3,-1.3
user20,4,-1.9615333333333331
user200,0,-13.675
user200,1,-1.56
user200,2,-2.666875
user200,3,-3.892941176470588
user200,4,-3.6100000000000003
user201,0,-7.603333333333333
user201,1,-4.682499999999999
user201,2,-0.9600000000000002
user201,3,-4.466666666666666
user201,4,-4.06
user202,0,-3.925
user202,1,-2.7166666666666663
user202,2,-3.350000000000001
user202,3,-3.7169999999999996
user202,4,-0.25333333333333324
user203,0,0.0
user203,1,-1.4739999999999998
user203,2,-3.5845454545454545
user203,3,-3.7879999999999994
user203,4,-9.270000000000001
user204,0,0.0
user204,1,-2.641111111111111
user204,2,-3.3072727272727276
user204,3,-3.872
user204,4,-9.843333333333334
user205,0,-1.97443006993007
user205,1,-2.776923076923077
user205,2,-5.242500000000001
user205,3,-2.222727272727272
user205,4,0.37000000000000005
user206,0,-0.04249999999999998
user206,1,-1.9816666666666665
user206,2,-2.101666666666667
user206,3,-2.1625
user206,4,-4.34
user207,0,-11.75
user207,1,-3.595714285714286
user207,2,-3.4787500000000007
user207,3,-4.13
user207,4,0.08666666666666663
user208,0,-6.8
user208,1,-1.512
user208,2,-4.3549999999999995
user208,3,-4.757
user208,4,-0.5225000000000001
user209,0,-1.6133333333333333
user209,1,-10.45
user209,2,-1.4376923076923076
user209,3,-2.0509090909090912
user209,4,-0.6719999999999999
user21,0,-4.140000000000001
user21,1,-2.1166666666666663
user21,2,-5.611818181818181
user21,3,-2.7299999999999995
user21,4,-3.4066666666666663
user210,0,-2.8525
user210,1,-4.345000000000001
user210,2,-1.724
user210,3,-3.37
user210,4,-3.2
user211,0,-5.17
user211,1,-2.330833333333333
user211,2,-1.9488888888888891
user211,3,-3.4188888888888886
user211,4,-7.645
user212,0,-0.81
user212,1,-5.13
user212,2,-3.8870588235294115
user212,3,-5.782
user212,4,-3.1218117647058823
user213,0,-4.7675
user213,1,-2.368888888888889
user213,2,-3.235
user213,3,-6.169999999999999
user213,4,-3.3082777777777777
user214,0,-1.6700000000000002
user214,1,-6.285
user214,2,-2.3925000000000005
user214,3,-4.240000000000001
user214,4,-1.04
user215,0,-3.0579166666666664
user215,1,-5.8325
user215,2,-2.4533333333333336
user215,3,-3.2037499999999994
user215,4,-3.8
user216,0,-2.04
user216,1,-3.8071428571428574
user216,2,-2.85
user216,3,-2.997777777777778
user216,4,-0.79
user217,0,-0.9475
user217,1,-2.7285714285714286
user217,2,-1.372
user217,3,-5.30076923076923
user217,4,-3.673333333333334
user218,0,-3.3775
user218,1,-7.955
user218,2,-3.692857142857143
user218,3,-4.985714285714286
user218,4,0.5733333333333333
user219,0,-0.6533333333333333
user219,1,-4.118461538461538
user219,2,-2.165
user219,3,-3.895714285714285
user219,4,-5.66
user22,0,-3.3699999999999997
user22,1,-2.7922222222222226
user22,2,-4.2924999999999995
user22,3,-4.814285714285715
user22,4,-3.535
user220,0,-0.72
user220,1,-4.2825
user220,2,-4.48
user220,3,-4.922
user220,4,-2.55
user221,0,-1.2474999999999998
user221,1,-3.7600000000000002
user221,2,-2.555789473684211
user221,3,-2.5728571428571425
user221,4,0.4666666666666666
user222,0,-5.35
user222,1,-2.7100000000000004
user222,2,-1.8228571428571425
user222,3,-3.6599999999999997
user222,4,-2.73
user223,0,-5.420000000000001
user223,1,-1.4466666666666665
user223,2,-2.796875
user223,3,-2.7971428571428576
user223,4,-9.0
user224,0,-0.91
user224,1,-2.8200000000000003
user224,2,-3.02
user224,3,-3.851818181818182
user224,4,-5.1866666666666665
user225,0,-2.86
user225,1,-2.2433333333333336
user225,2,-0.9014285714285714
user225,3,-1.514
user225,4,-1.5033333333333336
user226,0,-6.89
user226,1,-3.4381818181818176
user226,2,-3.479230769230769
user226,3,-1.7083333333333333
user226,4,-3.52
user227,0,-4.71
user227,1,-1.5614285714285712
user227,2,-3.9559999999999995
user227,3,-2.3187499999999996
user227,4,-1.7125
user228,0,-3.05922735042735
user228,1,-3.074444444444444
user228,2,-3.177692307692307
user228,3,-4.513999999999999
user228,4,-4.53
user229,0,-0.5800000000000001
user229,1,-0.43500000000000016
user229,2,-1.5741666666666665
user229,3,-3.276666666666667
user229,4,-1.1731666666666665
user23,0,-4.8100000000000005
user23,1,-0.137142857142857
user23,2,-4.897333333333334
user23,3,-0.10833333333333335
user23,4,-1.9905619047619048
user230,0,-3.1966666666666668
user230,1,-6.14
user230,2,-3.5357142857142856
user230,3,-4.763636363636363
user230,4,-3.6300000000000003
user231,0,-0.954
user231,1,-1.60625
user231,2,-2.05875
user231,3,-2.8280000000000003
user231,4,-2.5933333333333333
user232,0,-1.1300000000000001
user232,1,-1.9733333333333334
user232,2,-3.4238461538461538
user232,3,-1.714
user232,4,-6.37
user233,0,-1.705
user233,1,-0.4666666666666666
user233,2,-5.130000000000001
user233,3,-2.92375
user233,4,-2.7024999999999997
user234,0,-1.7999999999999998
user234,1,-1.251
user234,2,-4.713333333333334
user234,3,-1.2354545454545454
user234,4,-1.7999575757575754
user235,0,-0.6040000000000001
user235,1,-2.8866666666666667
user235,2,-2.416
user235,3,-6.453999999999999
user235,4,1.02
user236,0,-0.82
user236,1,-3.4820000000000007
user236,2,-4.258333333333333
user236,3,-2.6622222222222223
user236,4,-2.745
user237,0,-2.0760666666666667
user237,1,-0.6133333333333333
user237,2,-1.462
user237,3,-5.385
user237,4,-2.92
user238,0,-3.045
user238,1,-4.699999999999999
user238,2,-2.185
user238,3,-1.4633333333333332
user238,4,0.8400000000000001
user239,0,-3.2670500000000002
user239,1,-4.384
user239,2,-3.3662500000000004
user239,3,-1.0983333333333334
user239,4,-7.486666666666667
user24,0,-3.436666666666667
user24,1,-3.873333333333333
user24,2,-3.6950000000000003
user24,3,-0.992
user24,4,-7.5649999999999995
user240,0,-3.0424999999999995
user240,1,-3.733636363636364
user240,2,-2.0644444444444443
user240,3,-4.074999999999999
user240,4,-0.64
user241,0,-2.8860888888888883
user241,1,-5.015555555555554
user241,2,-2.8259999999999996
user241,3,-5.368888888888888
user241,4,-1.22
user242,0,-3.8456294871794876
user242,1,-2.0926666666666667
user242,2,-1.39625
user242,3,-4.57923076923077
user242,4,-11.16
user243,0,-1.8599999999999999
user243,1,-1.948888888888889
user243,2,-1.0892307692307692
user243,3,-2.4516666666666667
user243,4,1.68
user244,0,-1.8599999999999999
user244,1,-4.46875
user244,2,-4.774666666666667
user244,3,-4.45
user244,4,-3.78
user245,0,0.0
user245,1,-2.919166666666667
user245,2,-2.6362500000000004
user245,3,-2.7
user245,4,-4.47
user246,0,-1.5666666666666667
user246,1,-2.14
user246,2,-2.699090909090909
user246,3,-4.967777777777778
user246,4,-2.2747070707070707
user247,0,-10.24
user247,1,-2.160833333333333
user247,2,-2.471111111111111
user247,3,-2.55
user247,4,-3.484388888888889
user248,0,-5.64
user248,1,-3.458333333333334
user248,2,-1.194
user248,3,-2.6999999999999997
user248,4,-4.1866666666666665
user249,0,-2.865
user249,1,-8.540000000000001
user249,2,-2.5016666666666665
user249,3,-1.5814285714285714
user249,4,-1.0879999999999999
user25,0,-0.01
user25,1,-4.187142857142857
user25,2,-4.367999999999999
user25,3,-1.4600000000000002
user25,4,0.18333333333333332
user250,0,-3.835
user250,1,-1.6449999999999998
user250,2,-2.1775
user250,3,-0.8620000000000001
user250,4,-3.2899999999999996
user251,0,-1.4961904761904763
user251,1,-3.5700000000000003
user251,2,-2.006666666666667
user251,3,-1.9042857142857144
user251,4,-1.4961904761904763
user252,0,-1.775
user252,1,-0.8144444444444445
user252,2,-4.357500000000001
user252,3,-0.8983333333333334
user252,4,-15.703333333333333
user253,0,-3.1950000000000003
user253,1,-3.8520000000000003
user253,2,-4.40125
user253,3,-1.635
user253,4,-0.7
user254,0,-0.03
user254,1,-4.46875
user254,2,-3.4214285714285717
user254,3,-7.524999999999999
user254,4,-1.46
user255,0,-7.146666666666666
user255,1,-5.109230769230769
user255,2,-3.190666666666667
user255,3,-0.27333333333333343
user255,4,-6.035
user256,0,0.0
user256,1,-2.2425
user256,2,-4.2761538461538455
user256,3,-4.418571428571429
user256,4,-3.15
user257,0,-1.88585
user257,1,-1.7600000000000002
user257,2,-0.8329999999999999
user257,3,-4.436249999999999
user257,4,-2.4
user258,0,-1.7089656565656566
user258,1,-3.405555555555556
user258,2,-2.0872727272727274
user258,3,-1.732
user258,4,-1.32
user259,0,-2.405392857142857
user259,1,-3.8457142857142856
user259,2,-1.24875
user259,3,-4.7325
user259,4,-2.2
user26,0,0.0
user26,1,-4.837777777777778
user26,2,-5.9239999999999995
user26,3,-5.964444444444444
user26,4,-2.5175
user260,0,-4.39
user260,1,-3.438333333333333
user260,2,-3.7975000000000003
user260,3,-4.640000000000001
user260,4,-0.23
user261,0,-0.86
user261,1,-4.056666666666666
user261,2,-1.977142857142857
user261,3,-4.191
user261,4,-4.55
user262,0,-3.96
user262,1,-2.957777777777778
user262,2,-1.4840000000000002
user262,3,-3.305
user262,4,-14.76
user263,0,-8.855
user263,1,-0.46333333333333343
user263,2,-5.52
user263,3,-2.1244444444444444
user263,4,-2.2800000000000002
user264,0,-2.1025
user264,1,-4.195454545454546
user264,2,-5.405
user264,3,-2.819
user264,4,-1.58
user265,0,-3.24
user265,1,-0.21
user265,2,-2.0700000000000003
user265,3,-3.339166666666667
user265,4,0.23666666666666666
user266,0,-9.2125
user266,1,-2.9241666666666664
user266,2,-3.8906666666666663
user266,3,-3.9216666666666664
user266,4,-2.3125
user267,0,-1.42
user267,1,-1.78
user267,2,-3.823846153846154
user267,3,-1.70125
user267,4,-0.56
user268,0,-7.837999999999999
user268,1,-2.565
user268,2,-1.13125
user268,3,-1.5281818181818183
user268,4,-0.65
user269,0,-5.5600000000000005
user269,1,-3.2075000000000005
user269,2,-3.882
user269,3,-2.55
user269,4,-3.5759999999999996
user27,0,-6.493333333333333
user27,1,-1.0879999999999999
user27,2,-3.7708333333333335
user27,3,-3.557142857142857
user27,4,-4.272
user270,0,-2.4950000000000006
user270,1,-0.9816666666666668
user270,2,-1.491818181818182
user270,3,-3.8350000000000004
user270,4,-3.8074999999999997
user271,0,-1.6
user271,1,-2.8511111111111114
user271,2,-4.578333333333333
user271,3,-5.174545454545455
user271,4,-4.675
user272,0,-3.18
user272,1,-1.7149999999999999
user272,2,-0.8422222222222222
user272,3,-2.8737500000000002
user272,4,-7.6933333333333325
user273,0,-4.08
user273,1,-2.7525
user273,2,-2.21375
user273,3,-4.122222222222223
user273,4,-8.07
user274,0,-1.1801652173913042
user274,1,-0.558
user274,2,-1.9978260869565216
user274,3,-2.645
user274,4,-0.6999999999999997
user275,0,-0.9533333333333335
user275,1,-0.6855555555555555
user275,2,-1.8100000000000003
user275,3,-2.0159999999999996
user275,4,-4.222857142857142
user276,0,-1.82
user276,1,-2.5214285714285714
user276,2,-2.5545454545454547
user276,3,-3.915714285714285
user276,4,-0.545
user277,0,-3.216666666666667
user277,1,-0.9024999999999999
user277,2,-4.717272727272728
user277,3,-5.034285714285715
user277,4,-1.092
user278,0,-0.67
user278,1,-4.6425
user278,2,-2.5711111111111107
user278,3,-3.448571428571429
user278,4,-7.790000000000001
user279,0,-3.7646
user279,1,-3.248333333333333
user279,2,-1.7466666666666668
user279,3,-4.168000000000001
user279,4,-9.66
user28,0,-1.6304000000000003
user28,1,-0.852
user28,2,-2.37
user28,3,-3.97
user28,4,-0.96
user280,0,-7.853333333333334
user280,1,-1.35875
user280,2,-4.07
user280,3,-3.657692307692308
user280,4,-3.3450000000000006
user281,0,-1.12
user281,1,-4.536
user281,2,-6.133750000000001
user281,3,-5.267142857142858
user281,4,-3.411378571428572
user282,0,-2.02
user282,1,-4.418333333333334
user282,2,-5.132000000000001
user282,3,-5.9772727272727275
user282,4,-0.66
user283,0,-4.4799999999999995
user283,1,-4.418749999999999
user283,2,-5.27
user283,3,-3.0425
user283,4,-4.715
user284,0,-4.29
user284,1,-2.4075
user284,2,-3.1763636363636363
user284,3,-2.126
user284,4,-1.92
user285,0,-0.315
user285,1,-4.502
user285,2,-3.0494444444444446
user285,3,-3.21
user285,4,-2.9859999999999998
user286,0,-2.4425
user286,1,-3.5785714285714287
user286,2,-5.810666666666666
user286,3,-1.533
user286,4,-4.885
user287,0,-1.675
user287,1,-2.2807692307692307
user287,2,-4.356363636363636
user287,3,-2.9975
user287,4,-2.8200000000000003
user288,0,-3.2550000000000003
user288,1,-4.199999999999999
user288,2,-1.7845454545454549
user288,3,-2.1966666666666668
user288,4,-1.53
user289,0,-4.79
user289,1,-3.7466666666666666
user289,2,-2.273846153846154
user289,3,-3.1
user289,4,-3.46
user29,0,-0.865
user29,1,-3.8857142857142857
user29,2,-4.107857142857142
user29,3,-4.785714285714286
user29,4,-4.95
user290,0,-7.125
user290,1,-5.8025
user290,2,-3.037692307692308
user290,3,-2.8277777777777775
user290,4,-0.7449999999999999
user291,0,-2.715567765567765
user291,1,-2.641428571428571
user291,2,-4.623076923076923
user291,3,-1.913333333333333
user291,4,-4.3999999999999995
user292,0,-3.4699999999999998
user292,1,-2.54
user292,2,-3.03875
user292,3,-4.682
user292,4,-2.74615
user293,0,-3.91
user293,1,-6.223333333333334
user293,2,-3.803636363636363
user293,3,-5.288
user293,4,-0.72
